Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,A.J. Pierzynski*,32,138,535,504,57,151,22,1,13,49,1,1,24,52,.300,.331,.425,.755,93,214,18,1,3,3,6,1
1B,Paul Konerko,33,152,621,546,75,151,30,1,28,88,1,0,58,89,.277,.353,.489,.842,114,267,15,10,0,7,4,1
2B,Chris Getz*,25,107,415,375,49,98,18,4,2,31,25,2,30,54,.261,.324,.347,.670,73,130,4,6,1,3,1,1
SS,Alexei Ramírez,27,148,606,542,71,150,14,1,15,68,14,5,49,66,.277,.333,.389,.723,86,211,15,1,6,8,3,1
3B,Gordon Beckham,22,103,430,378,58,102,28,1,14,63,7,4,41,65,.270,.347,.460,.808,106,174,10,6,1,4,0,1
LF,Carlos Quentin,26,99,399,351,47,83,14,0,21,56,3,0,31,52,.236,.323,.456,.779,98,160,11,15,0,2,2,1
CF,Brian Anderson,27,65,210,185,25,44,9,0,2,13,3,6,20,49,.238,.322,.319,.641,67,59,4,3,2,0,0,1
RF,Jermaine Dye,35,141,574,503,78,126,19,1,27,81,0,2,64,108,.250,.340,.453,.793,102,228,15,5,0,2,2,1
DH,Jim Thome*,38,107,417,345,55,86,15,0,23,74,0,0,69,116,.249,.372,.493,.864,121,170,8,0,0,3,3,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Scott Podsednik*,33,132,587,537,75,163,25,6,7,48,30,13,39,74,.304,.353,.412,.764,97,221,8,3,6,2,1,1
2B,Jayson Nix,26,94,290,255,36,57,11,0,12,32,10,2,28,64,.224,.308,.408,.716,83,104,5,4,1,2,1,1
3B,Josh Fields,26,79,268,239,29,53,5,2,7,30,2,3,25,76,.222,.301,.347,.648,67,83,5,2,2,0,0,1
CF,Alex Rios,28,41,154,146,11,29,6,0,3,9,5,2,6,29,.199,.229,.301,.530,35,44,7,0,1,1,0,1
OF,Dewayne Wise*,31,84,153,142,17,32,8,3,2,11,4,5,3,27,.225,.262,.366,.628,60,52,1,4,4,0,0,1
1B,Mark Kotsay*,33,40,127,113,12,33,7,0,3,18,1,1,11,9,.292,.349,.434,.783,101,49,5,0,1,2,2,1
UT,Brent Lillibridge,25,46,112,95,9,15,2,0,0,3,6,3,14,26,.158,.273,.179,.452,20,17,2,1,2,0,0,1
C,Ramon Castro,33,31,84,76,8,14,3,0,4,12,0,0,8,23,.184,.262,.382,.643,63,29,1,0,0,0,0,1
CI,Wilson Betemit#,27,20,50,45,2,9,5,0,0,3,0,0,5,13,.200,.280,.311,.591,53,14,2,0,0,0,0,1
C,Corky Miller,33,14,42,39,5,8,3,0,0,5,0,0,3,9,.205,.262,.282,.544,41,11,1,0,0,0,0,1
C,Tyler Flowers,23,10,20,16,3,3,1,0,0,0,0,0,3,8,.188,.350,.250,.600,59,4,1,1,0,0,0,1
OF,Jerry Owens*,28,12,15,12,0,1,0,0,0,0,1,0,3,3,.083,.267,.083,.350,-3,1,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,José Contreras,37,2,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Mark Buehrle*,30,2,5,4,1,1,0,0,1,1,0,0,0,1,.250,.250,1.000,1.250,201,4,0,0,1,0,0,1
P,John Danks*,24,1,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Carlos Torres,26,1,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Gavin Floyd,26,1,3,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Clayton Richard*,25,3,3,3,1,1,1,0,0,0,0,0,0,1,.333,.333,.667,1.000,149,2,0,0,0,0,0,1
P,Aaron Poreda*,22,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Octavio Dotel,35,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jhonny Nunez*,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bobby Jenks,28,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bartolo Colon,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jake Peavy,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,D.J. Carrasco,32,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Lance Broadway,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Freddy Garcia,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Daniel Hudson,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jack Egbert*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tony Pena,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Matt Thornton*,32,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Randy Williams*,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Wes Whisler*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jimmy Gobble*,27,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike MacDougal#,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Linebrink,32,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.9,162,6132,5463,724,1410,246,20,184,695,113,49,534,1022,.258,.329,.411,.740,90,2248,139,62,34,39,25,1
,Rank in 14 AL teams,,,,13,12,14,13,11,6,,6,12,9,4,13,10,11,11,,11,,3,,11,,1
,Non-Pitcher Totals,29.9,162,6109,5444,722,1408,245,20,183,694,113,49,534,1012,.259,.330,.412,.741,90,2242,139,62,30,39,25,1
,Pitcher Totals,26.7,162,23,19,2,2,1,0,1,1,0,0,0,10,.105,.105,.316,.421,3,6,0,0,4,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
